family	parent	gene_id	symbol	direction	bin	partner_direction	partner_status
late_neuron	original_late_neuron	375387	NRROS	up	core	up	eligible
late_neuron	original_late_neuron	375790	AGRN	down	residual	absent	absent
late_neuron	original_late_neuron	387119	CEP85L	down	residual	absent	absent
late_neuron	original_late_neuron	387694	SH2D4B	up	residual	absent	absent
late_neuron	original_late_neuron	388228	SBK1	down	core	down	eligible
late_neuron	original_late_neuron	389289	ANXA2R	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	3903	LAIR1	up	core	up	eligible
late_neuron	original_late_neuron	399665	EEIG1	down	residual	absent	absent
late_neuron	original_late_neuron	399687	MYO18A	down	residual	absent	absent
late_neuron	original_late_neuron	401494	HACD4	down	residual	absent	absent
late_neuron	original_late_neuron	402573	SPACDR	up	excluded_cross_source_opposed	down	eligible
late_neuron	original_late_neuron	4040	LRP6	down	residual	absent	absent
late_neuron	original_late_neuron	4072	EPCAM	down	residual	absent	absent
late_neuron	original_late_neuron	4094	MAF	up	residual	absent	absent
late_neuron	original_late_neuron	414059	TBC1D3B	up	core	up	eligible
late_neuron	original_late_neuron	4141	MARS1	up	residual	absent	absent
late_neuron	original_late_neuron	4192	MDK	up	residual	absent	absent
late_neuron	original_late_neuron	4216	MAP3K4	down	residual	absent	absent
late_neuron	original_late_neuron	4233	MET	up	excluded_cross_source_opposed	down	eligible
late_neuron	original_late_neuron	4281	MID1	down	residual	absent	absent
late_neuron	original_late_neuron	4289	MKLN1	down	residual	absent	absent
late_neuron	original_late_neuron	4296	MAP3K11	down	residual	absent	absent
late_neuron	original_late_neuron	4306	NR3C2	down	residual	absent	absent
late_neuron	original_late_neuron	4360	MRC1	up	core	up	eligible
late_neuron	original_late_neuron	440270	GOLGA8B	down	core	down	eligible
late_neuron	original_late_neuron	445577	FAM120A2P	down	residual	absent	absent
late_neuron	original_late_neuron	4494	MT1F	down	residual	absent	absent
late_neuron	original_late_neuron	467	ATF3	up	core	up	eligible
late_neuron	original_late_neuron	474344	GIMAP6	up	core	up	eligible
late_neuron	original_late_neuron	4774	NFIA	down	residual	absent	absent
late_neuron	original_late_neuron	4775	NFATC3	down	core	down	eligible
late_neuron	original_late_neuron	4879	NPPB	down	core	down	eligible
late_neuron	original_late_neuron	4919	ROR1	down	residual	absent	absent
late_neuron	original_late_neuron	4926	NUMA1	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	4986	OPRK1	down	core	down	eligible
late_neuron	original_late_neuron	4988	OPRM1	down	core	down	eligible
late_neuron	original_late_neuron	5055	SERPINB2	up	residual	absent	absent
late_neuron	original_late_neuron	50848	F11R	up	residual	absent	absent
late_neuron	original_late_neuron	50940	PDE11A	down	core	down	eligible
late_neuron	original_late_neuron	50944	SHANK1	up	core	up	eligible
late_neuron	original_late_neuron	51000	SLC35B3	down	residual	absent	absent
late_neuron	original_late_neuron	51083	GAL	down	core	down	eligible
late_neuron	original_late_neuron	51177	PLEKHO1	up	residual	absent	absent
late_neuron	original_late_neuron	51324	SPG21	down	core	down	eligible
late_neuron	original_late_neuron	51421	AMOTL2	down	residual	absent	absent
late_neuron	original_late_neuron	51566	ARMCX3	down	core	down	eligible
late_neuron	original_late_neuron	51668	IFT25	down	residual	absent	absent
late_neuron	original_late_neuron	51678	PALS2	up	residual	absent	absent
late_neuron	original_late_neuron	51699	VPS29	down	core	down	eligible
late_neuron	original_late_neuron	5175	PECAM1	up	core	up	eligible
late_neuron	original_late_neuron	5187	PER1	down	residual	absent	absent
late_neuron	original_late_neuron	5230	PGK1	up	residual	absent	absent
late_neuron	original_late_neuron	5281	PIGF	down	residual	absent	absent
late_neuron	original_late_neuron	5329	PLAUR	up	core	up	eligible
late_neuron	original_late_neuron	5347	PLK1	up	residual	absent	absent
late_neuron	original_late_neuron	54413	NLGN3	down	core	down	eligible
late_neuron	original_late_neuron	54498	SMOX	down	residual	absent	absent
late_neuron	original_late_neuron	54504	CPVL	down	residual	absent	absent
late_neuron	original_late_neuron	54510	PCDH18	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	54514	DDX4	down	residual	absent	absent
late_neuron	original_late_neuron	54532	USP53	down	residual	absent	absent
late_neuron	original_late_neuron	54625	PARP14	down	core	down	eligible
late_neuron	original_late_neuron	54676	GTPBP2	up	core	up	eligible
late_neuron	original_late_neuron	5478	PPIA	down	core	down	eligible
late_neuron	original_late_neuron	54785	BORCS6	up	residual	absent	absent
late_neuron	original_late_neuron	54882	ANKHD1	down	residual	absent	absent
late_neuron	original_late_neuron	54885	TBC1D8B	down	residual	absent	absent
late_neuron	original_late_neuron	54904	NSD3	down	core	down	eligible
late_neuron	original_late_neuron	54976	ADISSP	down	core	down	eligible
late_neuron	original_late_neuron	54996	MTARC2	down	residual	absent	absent
late_neuron	original_late_neuron	55026	TMEM255A	down	core	down	eligible
late_neuron	original_late_neuron	55034	MOCOS	up	residual	absent	absent
late_neuron	original_late_neuron	55038	CDCA4	down	residual	absent	absent
late_neuron	original_late_neuron	55054	ATG16L1	up	residual	absent	absent
late_neuron	original_late_neuron	55064	SPATA6L	up	residual	absent	absent
late_neuron	original_late_neuron	55075	UACA	down	residual	absent	absent
late_neuron	original_late_neuron	55112	DYNC2I1	up	residual	absent	absent
late_neuron	original_late_neuron	55130	ODAD2	down	residual	absent	absent
late_neuron	original_late_neuron	55254	TMEM39A	down	core	down	eligible
late_neuron	original_late_neuron	55320	MIS18BP1	down	residual	absent	absent
late_neuron	original_late_neuron	55504	TNFRSF19	down	residual	absent	absent
late_neuron	original_late_neuron	55558	PLXNA3	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	55713	ZNF334	down	residual	absent	absent
late_neuron	original_late_neuron	55732	FIRRM	up	residual	absent	absent
late_neuron	original_late_neuron	55757	UGGT2	down	core	down	eligible
late_neuron	original_late_neuron	55803	ADAP2	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	5606	MAP2K3	up	core	up	eligible
late_neuron	original_late_neuron	5616	PRKY	up	core	up	eligible
late_neuron	original_late_neuron	56204	ATOSA	down	residual	absent	absent
late_neuron	original_late_neuron	5627	PROS1	down	core	down	eligible
late_neuron	original_late_neuron	5649	RELN	down	residual	absent	absent
late_neuron	original_late_neuron	56925	LXN	down	core	down	eligible
late_neuron	original_late_neuron	57018	CCNL1	down	residual	absent	absent
late_neuron	original_late_neuron	57186	RALGAPA2	up	core	up	eligible
late_neuron	original_late_neuron	57211	ADGRG6	down	residual	absent	absent
late_neuron	original_late_neuron	5727	PTCH1	down	residual	absent	absent
late_neuron	original_late_neuron	57447	NDRG2	down	residual	absent	absent
late_neuron	original_late_neuron	57489	ODF2L	up	core	up	eligible
late_neuron	original_late_neuron	57501	CFAP92	up	residual	absent	absent
late_neuron	original_late_neuron	57519	STARD9	down	residual	absent	absent
late_neuron	original_late_neuron	57575	PCDH10	down	core	down	eligible
late_neuron	original_late_neuron	57582	KCNT1	down	core	down	eligible
late_neuron	original_late_neuron	57594	HOMEZ	down	residual	absent	absent
late_neuron	original_late_neuron	57600	FNIP2	up	residual	absent	absent
late_neuron	original_late_neuron	57611	ISLR2	down	residual	absent	absent
late_neuron	original_late_neuron	57830	KRTAP5-8	up	residual	absent	absent
late_neuron	original_late_neuron	5793	PTPRG	down	residual	absent	absent
late_neuron	original_late_neuron	5859	QARS1	up	residual	absent	absent
late_neuron	original_late_neuron	58986	PGAP6	down	residual	absent	absent
late_neuron	original_late_neuron	5900	RALGDS	up	residual	absent	absent
late_neuron	original_late_neuron	5912	RAP2B	up	residual	absent	absent
late_neuron	original_late_neuron	59283	CACNG8	up	residual	absent	absent
late_neuron	original_late_neuron	5947	RBP1	up	residual	absent	absent
late_neuron	original_late_neuron	596	BCL2	down	residual	absent	absent
late_neuron	original_late_neuron	6038	RNASE4	down	residual	absent	absent
late_neuron	original_late_neuron	60489	APOBEC3G	down	residual	absent	absent
late_neuron	original_late_neuron	6102	RP2	down	residual	absent	absent
late_neuron	original_late_neuron	6301	SARS1	up	residual	absent	absent
late_neuron	original_late_neuron	6322	SCML1	down	residual	absent	absent
late_neuron	original_late_neuron	63827	BCAN	down	core	down	eligible
late_neuron	original_late_neuron	63901	FAM111A	down	residual	absent	absent
late_neuron	original_late_neuron	63928	CHP2	down	core	down	eligible
late_neuron	original_late_neuron	64114	TMBIM1	down	residual	absent	absent
late_neuron	original_late_neuron	6414	SELENOP	down	residual	absent	absent
late_neuron	original_late_neuron	64410	KLHL25	down	residual	absent	absent
late_neuron	original_late_neuron	644186	SYCE3	up	residual	absent	absent
late_neuron	original_late_neuron	644538	SMIM10	down	core	down	eligible
late_neuron	original_late_neuron	6446	SGK1	down	residual	absent	absent
late_neuron	original_late_neuron	64757	MTARC1	up	residual	absent	absent
late_neuron	original_late_neuron	64760	FHIP2B	down	residual	absent	absent
late_neuron	original_late_neuron	64764	CREB3L2	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	64766	S100PBP	down	residual	absent	absent
late_neuron	original_late_neuron	64778	FNDC3B	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	64805	P2RY12	down	core	down	eligible
late_neuron	original_late_neuron	64848	YTHDC2	down	residual	absent	absent
late_neuron	original_late_neuron	64855	NIBAN2	down	residual	absent	absent
late_neuron	original_late_neuron	65012	SLC26A10P	down	residual	absent	absent
late_neuron	original_late_neuron	65251	ZNF649	up	residual	absent	absent
late_neuron	original_late_neuron	652968	CASTOR1	down	core	down	eligible
late_neuron	original_late_neuron	653319	MATCAP1	up	residual	absent	absent
late_neuron	original_late_neuron	653689	GSTT2B	up	residual	absent	absent
late_neuron	original_late_neuron	6546	SLC8A1	down	residual	absent	absent
late_neuron	original_late_neuron	6563	SLC14A1	down	residual	absent	absent
late_neuron	original_late_neuron	6648	SOD2	down	residual	absent	absent
late_neuron	original_late_neuron	6667	SP1	down	residual	absent	absent
late_neuron	original_late_neuron	6683	SPAST	down	core	down	eligible
late_neuron	original_late_neuron	6750	SST	down	core	down	eligible
late_neuron	original_late_neuron	6770	STAR	up	core	up	eligible
late_neuron	original_late_neuron	6773	STAT2	down	residual	absent	absent
late_neuron	original_late_neuron	6804	STX1A	up	residual	absent	absent
late_neuron	original_late_neuron	6820	SULT2B1	up	residual	absent	absent
late_neuron	original_late_neuron	6840	SVIL	up	core	up	eligible
late_neuron	original_late_neuron	687	KLF9	down	residual	absent	absent
late_neuron	original_late_neuron	6901	TAFAZZIN	up	residual	absent	absent
late_neuron	original_late_neuron	7037	TFRC	down	residual	absent	absent
late_neuron	original_late_neuron	7060	THBS4	down	core	down	eligible
late_neuron	original_late_neuron	7082	TJP1	down	residual	absent	absent
late_neuron	original_late_neuron	7107	GPR137B	down	residual	absent	absent
late_neuron	original_late_neuron	712	C1QA	up	residual	absent	absent
late_neuron	original_late_neuron	7128	TNFAIP3	up	core	up	eligible
late_neuron	original_late_neuron	7174	TPP2	down	residual	absent	absent
late_neuron	original_late_neuron	7224	TRPC5	down	core	down	eligible
late_neuron	original_late_neuron	7227	TRPS1	down	residual	absent	absent
late_neuron	original_late_neuron	7318	UBA7	down	residual	absent	absent
late_neuron	original_late_neuron	7378	UPP1	up	residual	absent	absent
late_neuron	original_late_neuron	7388	UQCRH	down	core	down	eligible
late_neuron	original_late_neuron	7637	ZNF84	up	core	up	eligible
late_neuron	original_late_neuron	7675	ZNF121	down	residual	absent	absent
late_neuron	original_late_neuron	7705	ZNF146	down	residual	absent	absent
late_neuron	original_late_neuron	7779	SLC30A1	down	core	down	eligible
late_neuron	original_late_neuron	78995	HROB	down	core	down	eligible
late_neuron	original_late_neuron	79026	AHNAK	down	residual	absent	absent
late_neuron	original_late_neuron	79627	OGFRL1	down	core	down	eligible
late_neuron	original_late_neuron	79658	ARHGAP10	down	residual	absent	absent
late_neuron	original_late_neuron	79695	GALNT12	up	excluded_cross_source_opposed	down	eligible
late_neuron	original_late_neuron	79714	CCDC51	down	core	down	eligible
late_neuron	original_late_neuron	79745	CLIP4	down	residual	absent	absent
late_neuron	original_late_neuron	79792	GSDMD	up	core	up	eligible
late_neuron	original_late_neuron	79819	DNAI4	down	core	down	eligible
late_neuron	original_late_neuron	800	CALD1	down	residual	absent	absent
late_neuron	original_late_neuron	801	CALM1	up	residual	absent	absent
late_neuron	original_late_neuron	80216	ALPK1	down	core	down	eligible
late_neuron	original_late_neuron	80271	ITPKC	down	residual	absent	absent
late_neuron	original_late_neuron	80349	SKIC8	up	residual	absent	absent
late_neuron	original_late_neuron	8065	CUL5	down	residual	absent	absent
late_neuron	original_late_neuron	80709	AKNA	down	residual	absent	absent
late_neuron	original_late_neuron	80726	IQCN	up	residual	absent	absent
late_neuron	original_late_neuron	81628	TSC22D4	down	residual	absent	absent
late_neuron	original_late_neuron	81848	SPRY4	up	core	up	eligible
late_neuron	original_late_neuron	8322	FZD4	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	8325	FZD8	down	core	down	eligible
late_neuron	original_late_neuron	8334	H2AC6	up	core	up	eligible
late_neuron	original_late_neuron	83643	CCDC3	down	core	down	eligible
late_neuron	original_late_neuron	8404	SPARCL1	down	residual	absent	absent
late_neuron	original_late_neuron	84059	ADGRV1	down	core	down	eligible
late_neuron	original_late_neuron	84067	FHIP1B	up	residual	absent	absent
late_neuron	original_late_neuron	84168	ANTXR1	down	residual	absent	absent
late_neuron	original_late_neuron	84445	LZTS2	down	residual	absent	absent
late_neuron	original_late_neuron	84525	HOPX	up	residual	absent	absent
late_neuron	original_late_neuron	84532	ACSS1	down	residual	absent	absent
late_neuron	original_late_neuron	84691	GARIN1B	down	residual	absent	absent
